rank,cid,label,score
234,144212587,0,8.102098214285716
235,144206251,0,8.102098214285716
236,144204784,0,8.102098214285716
237,144207110,0,8.102098214285716
238,144213859,0,8.102098214285716
239,144207038,0,8.102098214285716
240,144207138,0,8.102098214285716
241,144203881,0,8.102098214285716
242,144205000,0,8.102098214285716
243,144213669,0,8.102098214285716
244,144204565,0,8.102098214285716
245,144206913,0,8.102098214285716
246,144205129,0,8.102098214285716
247,144210516,0,8.102098214285716
248,144205273,0,8.102098214285716
249,144208185,0,8.102098214285716
250,144204607,0,8.102098214285716
251,144210016,0,8.102098214285716
252,144208308,0,8.102098214285716
253,144212260,0,8.0616
254,144205006,0,8.0616
255,144212204,0,8.0616
256,144206703,0,8.0616
257,144205181,0,8.0616
258,144205563,0,8.0616
259,144213661,1,8.02
260,144204317,0,7.994402515723271
261,144205556,0,7.994402515723271
262,144205299,0,7.994402515723271
263,144210785,0,7.994402515723271
264,144204427,0,7.994402515723271
265,144205270,0,7.994402515723271
266,144212285,0,7.994402515723271
267,144206911,0,7.994402515723271
268,144205619,0,7.994402515723271
269,144206425,0,7.994402515723271
270,144204895,0,7.994402515723271
271,144206414,0,7.994402515723271
272,144205730,0,7.994402515723271
273,144206996,0,7.994402515723271
274,144204535,0,7.994402515723271
275,144205015,0,7.994402515723271
276,144204351,0,7.994402515723271
277,144211378,0,7.994402515723271
278,144210558,0,7.994402515723271
279,144205072,0,7.994402515723271
280,144205679,0,7.994402515723271
281,144205088,0,7.994402515723271
282,144207057,0,7.994402515723271
283,144204742,0,7.994402515723271
284,144203728,0,7.994402515723271
285,144203560,0,7.994402515723271
286,144205296,1,7.994402515723271
287,144203564,0,7.994402515723271
288,144212727,0,7.994402515723271
289,144204746,0,7.9278531073446326
290,144206382,0,7.9278531073446326
291,144204347,0,7.9278531073446326
292,144209961,0,7.9278531073446326
293,144211573,0,7.9278531073446326
294,144206377,0,7.9278531073446326
295,144206689,0,7.9278531073446326
296,144206292,0,7.9278531073446326
297,144205356,0,7.9278531073446326
298,144211427,1,7.9278531073446326
299,144212730,0,7.9278531073446326
300,144205304,0,7.9278531073446326
301,144204836,0,7.9278531073446326
302,144211970,0,7.9278531073446326
303,144206284,0,7.9278531073446326
304,144206828,0,7.9278531073446326
305,144205654,0,7.9278531073446326
306,144205521,0,7.9278531073446326
307,144205439,0,7.9278531073446326
308,144203829,0,7.9278531073446326
309,144210526,0,7.9278531073446326
310,144205554,0,7.9278531073446326
311,144206461,0,7.9278531073446326
312,144210756,1,7.9278531073446326
313,144210529,0,7.9278531073446326
314,144205576,0,7.9278531073446326
315,144205580,0,7.9278531073446326
316,144205583,0,7.9278531073446326
317,144205584,0,7.9278531073446326
318,144205586,0,7.9278531073446326
319,144205500,0,7.9278531073446326
320,144209988,0,7.9278531073446326
321,144206539,0,7.9278531073446326
322,144210581,0,7.9278531073446326
323,144211139,0,7.9278531073446326
324,144212677,0,7.9278531073446326
325,144206416,0,7.9278531073446326
326,144204508,0,7.9278531073446326
327,144204295,0,7.9278531073446326
328,144205534,0,7.9278531073446326
329,144203945,0,7.9278531073446326
330,144204235,0,7.9278531073446326
331,144207198,0,7.9278531073446326
332,144207153,0,7.9278531073446326
333,144204259,0,7.9278531073446326
334,144204435,0,7.9278531073446326
335,144206141,0,7.9278531073446326
336,144204002,0,7.9278531073446326
337,144206134,0,7.9278531073446326
338,144210784,0,7.9278531073446326
339,144205056,0,7.9278531073446326
340,144213787,0,7.9278531073446326
341,144204416,0,7.9278531073446326
342,144206024,0,7.9278531073446326
343,144212473,0,7.9278531073446326
344,144206007,0,7.9278531073446326
345,144207170,0,7.9278531073446326
346,144203809,0,7.9278531073446326
347,144204193,0,7.9278531073446326
348,144206190,0,7.9278531073446326
349,144205780,0,7.9278531073446326
350,144206921,0,7.9278531073446326
351,144205792,0,7.9278531073446326
352,144205790,0,7.9278531073446326
353,144203611,0,7.9278531073446326
354,144204020,0,7.9278531073446326
355,144206983,0,7.9278531073446326
356,144205747,0,7.9278531073446326
357,144210763,0,7.9278531073446326
358,144204457,0,7.9278531073446326
359,144211426,0,7.9278531073446326
360,144212723,0,7.9278531073446326
361,144203736,0,7.9278531073446326
362,144206261,0,7.9278531073446326
363,144206570,0,7.863238747832036
364,144207073,0,7.861095890410959
365,144204159,0,7.861095890410959
366,144207269,0,7.861095890410959
367,144204744,0,7.861095890410959
368,144204131,0,7.861095890410959
369,144211097,1,7.861095890410959
370,144207185,0,7.861095890410959
371,144205552,0,7.861095890410959
372,144204499,0,7.831250000000001
373,144207130,0,7.831250000000001
374,144203929,0,7.811794871794873
375,144212468,1,7.811794871794873
376,144206527,1,7.811794871794873
377,144210752,0,7.811794871794873
378,144203863,0,7.811794871794873
379,144204501,0,7.811794871794873
380,144206605,0,7.811794871794873
381,144206804,1,7.811794871794873
382,144204012,0,7.811794871794873
383,144206565,0,7.811794871794873
384,144207218,0,7.811794871794873
385,144212866,0,7.811794871794873
386,144206533,0,7.811794871794873
387,144211996,0,7.811794871794873
388,144206450,0,7.811794871794873
389,144205497,0,7.811794871794873
390,144206287,0,7.811794871794873
391,144210782,0,7.811794871794873
392,144205754,0,7.811794871794873
393,144206350,0,7.783491260937624
394,144206846,0,7.720819672131147
395,144206869,0,7.720819672131147
396,144204032,0,7.720819672131147
397,144203825,0,7.720819672131147
398,144207953,0,7.720819672131147
399,144204192,0,7.720819672131147
400,144206166,1,7.720819672131147
401,144206840,0,7.720819672131147
402,144205798,0,7.720819672131147
403,144204199,0,7.720819672131147
404,144205775,0,7.720819672131147
405,144204284,0,7.720819672131147
406,144204279,0,7.720819672131147
407,144206989,0,7.720819672131147
408,144203756,0,7.720819672131147
409,144204273,0,7.720819672131147
410,144203811,0,7.720819672131147
411,144211075,0,7.720819672131147
412,144204382,0,7.720819672131147
413,144204025,1,7.720819672131147
414,144204390,0,7.720819672131147
415,144205721,0,7.720819672131147
416,144210836,0,7.720819672131147
417,144211199,0,7.720819672131147
418,144204621,0,7.720819672131147
419,144204058,0,7.720819672131147
420,144208729,0,7.720819672131147
421,144204318,0,7.720819672131147
422,144208593,0,7.720819672131147
423,144205394,0,7.720819672131147
424,144206763,0,7.720819672131147
425,144206351,0,7.720819672131147
426,144203675,0,7.720819672131147
427,144203964,0,7.720819672131147
428,144210533,0,7.720819672131147
429,144203703,0,7.720819672131147
430,144210777,0,7.710818414322249
431,144204267,0,7.710818414322249
432,144204510,0,7.710818414322249
433,144204301,0,7.710818414322249
434,144212825,0,7.710818414322249
435,144212710,0,7.710818414322249
436,144203868,0,7.710818414322249
437,144212699,0,7.710818414322249
438,144211013,0,7.710818414322249
439,144213042,0,7.710818414322249
440,144204257,0,7.710818414322249
441,144207195,0,7.710818414322249
442,144207257,0,7.710818414322249
443,144204278,0,7.710818414322249
444,144204978,0,7.710818414322249
445,144210590,0,7.710818414322249
446,144204786,0,7.710818414322249
447,144207884,0,7.710818414322249
448,144211237,0,7.710818414322249
449,144213244,0,7.710818414322249
450,144204774,0,7.710818414322249
451,144212747,0,7.710818414322249
452,144204492,0,7.710818414322249
453,144211311,0,7.710818414322249
454,144204934,0,7.710818414322249
455,144209148,0,7.710818414322249
456,144207588,0,7.710818414322249
457,144209224,0,7.710818414322249
458,144204963,0,7.710818414322249
459,144204366,0,7.710818414322249
460,144213095,0,7.710818414322249
461,144204358,0,7.710818414322249
462,144203981,0,7.710818414322249
463,144205022,0,7.710818414322249
464,144206316,0,7.710818414322249
465,144203643,0,7.710818414322249
466,144206380,0,7.710818414322249
467,144206381,0,7.710818414322249
468,144204088,0,7.710818414322249
469,144206415,0,7.710818414322249
470,144207123,1,7.710818414322249
471,144207150,1,7.710818414322249
472,144204095,0,7.710818414322249
473,144205625,0,7.710818414322249
474,144206448,0,7.710818414322249
475,144204106,0,7.710818414322249
476,144211756,0,7.710818414322249
477,144204116,0,7.710818414322249
478,144205523,0,7.710818414322249
479,144205518,0,7.710818414322249
480,144206534,0,7.710818414322249
481,144206537,0,7.710818414322249
482,144206347,0,7.710818414322249
483,144206283,0,7.710818414322249
484,144205446,0,7.710818414322249
485,144206266,0,7.710818414322249
486,144205995,0,7.710818414322249
487,144206016,0,7.710818414322249
488,144206070,0,7.710818414322249
489,144206071,0,7.710818414322249
490,144204498,1,7.710818414322249
491,144206110,0,7.710818414322249
492,144212246,0,7.710818414322249
493,144203587,0,7.710818414322249
494,144206157,0,7.710818414322249
495,144203590,0,7.710818414322249
496,144206180,0,7.710818414322249
497,144206192,0,7.710818414322249
498,144204024,0,7.710818414322249
499,144206258,0,7.710818414322249
500,144205759,0,7.710818414322249
501,144204036,0,7.710818414322249
502,144212151,0,7.710818414322249
503,144205027,0,7.710818414322249
504,144206562,0,7.710818414322249
505,144205425,0,7.710818414322249
506,144205145,0,7.710818414322249
507,144206946,0,7.710818414322249
508,144204197,0,7.710818414322249
509,144213962,0,7.710818414322249
510,144211417,0,7.710818414322249
511,144206972,0,7.710818414322249
512,144204211,0,7.710818414322249
513,144213913,0,7.710818414322249
514,144207049,0,7.710818414322249
515,144207054,0,7.710818414322249
516,144203727,0,7.710818414322249
517,144204226,0,7.710818414322249
518,144207089,0,7.710818414322249
519,144203768,0,7.710818414322249
520,144213850,0,7.710818414322249
521,144203770,0,7.710818414322249
522,144213816,0,7.710818414322249
523,144207156,0,7.710818414322249
524,144213744,0,7.710818414322249
525,144211463,1,7.710818414322249
526,144204174,0,7.710818414322249
527,144206884,0,7.710818414322249
528,144206843,0,7.710818414322249
529,144205405,0,7.710818414322249
530,144206674,0,7.710818414322249
531,144206699,0,7.710818414322249
532,144206705,0,7.710818414322249
533,144203707,0,7.710818414322249
534,144205338,0,7.710818414322249
535,144206771,0,7.710818414322249
536,144206774,0,7.710818414322249
537,144204166,0,7.710818414322249
538,144205311,0,7.710818414322249
539,144212688,1,7.710818414322249
540,144205272,0,7.710818414322249
541,144204173,0,7.710818414322249
542,144210950,0,7.710818414322249
543,144214035,1,7.710818414322249
544,144205608,0,7.640384615384615
545,144203916,0,7.640384615384615
546,144204976,0,7.640384615384615
547,144208064,0,7.640384615384615
548,144206290,0,7.640384615384615
549,144203670,1,7.640384615384615
550,144206493,0,7.624578313253011
551,144212668,0,7.624578313253011
552,144211407,1,7.624578313253011
553,144206591,0,7.624578313253011
554,144206572,0,7.624578313253011
555,144206566,0,7.624578313253011
556,144204900,0,7.624578313253011
557,144204899,0,7.624578313253011
558,144208065,0,7.624578313253011
559,144213322,0,7.624578313253011
560,144208127,0,7.624578313253011
561,144206548,0,7.624578313253011
562,144213340,0,7.624578313253011
563,144204873,0,7.624578313253011
564,144208314,0,7.624578313253011
565,144206535,0,7.624578313253011
566,144206599,0,7.624578313253011
567,144207760,0,7.624578313253011
568,144205427,0,7.624578313253011
569,144207707,0,7.624578313253011
570,144207685,0,7.624578313253011
571,144204286,0,7.624578313253011
572,144206638,0,7.624578313253011
573,144204938,0,7.624578313253011
574,144207511,0,7.624578313253011
575,144205399,0,7.624578313253011
576,144205398,0,7.624578313253011
577,144204148,0,7.624578313253011
578,144206671,0,7.624578313253011
579,144203821,0,7.624578313253011
580,144204969,0,7.624578313253011
581,144204970,0,7.624578313253011
582,144205391,0,7.624578313253011
583,144208414,0,7.624578313253011
584,144206521,0,7.624578313253011
585,144206286,0,7.624578313253011
586,144205675,0,7.624578313253011
587,144204316,0,7.624578313253011
588,144205999,0,7.624578313253011
589,144209250,0,7.624578313253011
590,144204086,0,7.624578313253011
591,144204730,0,7.624578313253011
592,144211899,0,7.624578313253011
593,144206367,0,7.624578313253011
594,144206519,0,7.624578313253011
595,144211904,0,7.624578313253011
596,144209392,0,7.624578313253011
597,144204068,0,7.624578313253011
598,144209433,0,7.624578313253011
599,144204671,0,7.624578313253011
600,144206361,1,7.624578313253011
601,144206396,0,7.624578313253011
602,144206412,0,7.624578313253011
603,144211883,0,7.624578313253011
604,144206431,0,7.624578313253011
605,144211228,0,7.624578313253011
606,144204771,0,7.624578313253011
607,144210753,1,7.624578313253011
608,144204780,0,7.624578313253011
609,144211857,0,7.624578313253011
610,144205579,0,7.624578313253011
611,144204789,0,7.624578313253011
612,144205577,0,7.624578313253011
613,144205570,0,7.624578313253011
614,144204305,0,7.624578313253011
615,144203737,0,7.624578313253011
616,144206499,0,7.624578313253011
617,144205520,0,7.624578313253011
618,144204275,0,7.624578313253011
619,144211569,0,7.624578313253011
620,144204270,0,7.624578313253011
621,144207075,0,7.624578313253011
622,144205259,0,7.624578313253011
623,144213877,0,7.624578313253011
624,144205143,0,7.624578313253011
625,144206850,0,7.624578313253011
626,144204182,0,7.624578313253011
627,144212581,0,7.624578313253011
628,144204228,0,7.624578313253011
629,144203697,0,7.624578313253011
630,144206841,0,7.624578313253011
631,144211444,0,7.624578313253011
632,144206835,0,7.624578313253011
633,144204176,0,7.624578313253011
634,144206831,0,7.624578313253011
635,144206830,0,7.624578313253011
636,144207047,0,7.624578313253011
637,144206860,0,7.624578313253011
638,144205252,0,7.624578313253011
639,144205155,0,7.624578313253011
640,144203755,0,7.624578313253011
641,144203753,0,7.624578313253011
642,144206864,0,7.624578313253011
643,144207025,0,7.624578313253011
644,144206867,0,7.624578313253011
645,144206871,0,7.624578313253011
646,144206896,0,7.624578313253011
647,144206962,0,7.624578313253011
648,144204191,0,7.624578313253011
649,144206905,0,7.624578313253011
650,144214011,0,7.624578313253011
651,144214008,0,7.624578313253011
652,144211437,0,7.624578313253011
653,144211369,0,7.624578313253011
654,144207131,0,7.624578313253011
655,144207132,0,7.624578313253011
656,144205030,0,7.624578313253011
657,144204985,0,7.624578313253011
658,144206682,0,7.624578313253011
659,144204991,0,7.624578313253011
660,144206688,0,7.624578313253011
661,144204994,0,7.624578313253011
662,144211555,0,7.624578313253011
663,144203706,0,7.624578313253011
664,144204158,0,7.624578313253011
665,144205349,0,7.624578313253011
666,144205343,0,7.624578313253011
667,144205024,0,7.624578313253011
668,144212554,1,7.624578313253011
669,144205026,0,7.624578313253011
670,144212590,1,7.624578313253011
671,144203713,0,7.624578313253011
672,144207134,0,7.624578313253011
673,144207166,0,7.624578313253011
674,144205333,0,7.624578313253011
675,144205328,0,7.624578313253011
676,144207164,0,7.624578313253011
677,144205317,0,7.624578313253011
678,144205058,0,7.624578313253011
679,144213790,0,7.624578313253011
680,144204241,0,7.624578313253011
681,144206775,0,7.624578313253011
682,144207145,0,7.624578313253011
683,144205078,0,7.624578313253011
684,144204170,0,7.624578313253011
685,144203779,0,7.624578313253011
686,144204237,0,7.624578313253011
687,144204059,0,7.624578313253011
688,144203738,0,7.624578313253011
689,144204485,0,7.624578313253011
690,144204352,0,7.624578313253011
691,144212336,0,7.624578313253011
692,144204354,0,7.624578313253011
693,144212177,0,7.624578313253011
694,144212704,0,7.624578313253011
695,144211082,0,7.624578313253011
696,144210100,0,7.624578313253011
697,144205793,0,7.624578313253011
698,144205765,0,7.624578313253011
699,144206133,0,7.624578313253011
700,144210044,0,7.624578313253011
701,144203913,0,7.624578313253011
702,144206069,0,7.624578313253011
703,144205794,0,7.624578313253011
704,144206262,0,7.624578313253011
705,144212543,0,7.624578313253011
706,144212535,0,7.624578313253011
707,144212202,0,7.624578313253011
708,144210564,0,7.624578313253011
709,144212679,0,7.624578313253011
710,144212758,0,7.624578313253011
711,144204367,0,7.624578313253011
712,144205477,1,7.624578313253011
713,144206043,0,7.624578313253011
714,144204512,0,7.624578313253011
715,144211135,0,7.624578313253011
716,144203588,0,7.624578313253011
717,144211015,0,7.624578313253011
718,144211002,0,7.624578313253011
719,144203586,0,7.624578313253011
720,144203589,0,7.624578313253011
721,144206009,0,7.624578313253011
722,144212490,0,7.624578313253011
723,144212216,0,7.624578313253011
724,144206151,0,7.624578313253011
725,144205755,0,7.624578313253011
726,144212179,0,7.624578313253011
727,144206124,0,7.624578313253011
728,144206012,0,7.624578313253011
729,144206228,0,7.624578313253011
730,144206243,0,7.624578313253011
731,144210767,0,7.624578313253011
732,144206275,0,7.624578313253011
733,144206084,0,7.624578313253011
734,144206274,0,7.624578313253011
735,144210758,0,7.624578313253011
736,144205976,0,7.624578313253011
737,144210539,0,7.624578313253011
738,144204638,0,7.624578313253011
739,144209780,0,7.624578313253011
740,144210757,0,7.624578313253011
741,144205994,0,7.624578313253011
742,144205992,0,7.624578313253011
743,144205731,0,7.624578313253011
744,144205739,0,7.624578313253011
745,144212203,0,7.624578313253011
746,144205732,0,7.624578313253011
747,144205795,0,7.624578313253011
748,144210930,0,7.624578313253011
749,144205819,0,7.624578313253011
750,144211169,0,7.624578313253011
751,144211103,0,7.624578313253011
752,144206072,0,7.624578313253011
753,144204402,0,7.624578313253011
754,144206111,0,7.624578313253011
755,144207445,0,7.542473684210526
756,144213873,0,7.542473684210526
757,144204225,0,7.542473684210526
758,144204921,0,7.542473684210526
759,144203599,0,7.542473684210526
760,144207689,0,7.542473684210526
761,144206582,0,7.542473684210526
762,144204141,0,7.542473684210526
763,144212218,0,7.542473684210526
764,144204379,0,7.542473684210526
765,144213860,0,7.542473684210526
766,144211571,0,7.542473684210526
767,144203882,0,7.542473684210526
768,144206834,0,7.542473684210526
769,144211944,1,7.542473684210526
770,144206678,0,7.542473684210526
771,144207406,0,7.542473684210526
772,144206821,0,7.542473684210526
773,144205345,0,7.542473684210526
774,144204252,0,7.542473684210526
775,144210740,0,7.542473684210526
776,144204481,0,7.542473684210526
777,144205090,0,7.542473684210526
778,144203577,0,7.542473684210526
779,144206825,0,7.542473684210526
780,144212683,0,7.542473684210526
781,144207391,0,7.542473684210526
782,144205043,0,7.542473684210526
783,144212729,0,7.542473684210526
784,144211346,0,7.542473684210526
785,144203791,0,7.542473684210526
786,144204462,0,7.542473684210526
787,144210766,0,7.542473684210526
788,144204168,0,7.542473684210526
789,144206743,0,7.542473684210526
790,144206736,0,7.542473684210526
791,144205362,0,7.542473684210526
792,144203702,0,7.542473684210526
793,144204229,0,7.542473684210526
794,144203815,0,7.542473684210526
795,144211111,0,7.542473684210526
796,144204271,0,7.542473684210526
797,144204505,0,7.542473684210526
798,144204504,0,7.542473684210526
799,144213632,0,7.542473684210526
800,144207061,0,7.542473684210526
801,144204263,0,7.542473684210526
802,144205888,0,7.542473684210526
803,144205287,0,7.542473684210526
804,144205109,0,7.542473684210526
805,144206695,0,7.542473684210526
806,144206696,0,7.542473684210526
807,144204151,0,7.542473684210526
808,144203763,0,7.542473684210526
809,144212705,0,7.542473684210526
810,144205813,0,7.542473684210526
811,144205774,0,7.542473684210526
812,144204401,0,7.542473684210526
813,144211408,0,7.542473684210526
814,144204407,0,7.542473684210526
815,144204185,0,7.542473684210526
816,144210036,0,7.542473684210526
817,144206878,0,7.542473684210526
818,144211862,0,7.542473684210526
819,144211240,0,7.542473684210526
820,144204617,0,7.542473684210526
821,144205777,0,7.542473684210526
822,144203963,0,7.542473684210526
823,144203761,0,7.542473684210526
824,144204026,0,7.542473684210526
825,144206457,0,7.542473684210526
826,144208916,0,7.542473684210526
827,144203666,0,7.542473684210526
828,144205190,0,7.542473684210526
829,144209270,0,7.542473684210526
830,144205557,0,7.542473684210526
831,144209416,0,7.542473684210526
832,144213073,0,7.542473684210526
833,144209733,0,7.542473684210526
834,144206335,0,7.542473684210526
835,144206408,1,7.542473684210526
836,144206484,1,7.542473684210526
837,144209426,0,7.542473684210526
838,144204195,0,7.542473684210526
839,144212488,0,7.542473684210526
840,144209277,0,7.542473684210526
841,144214006,0,7.542473684210526
842,144209380,0,7.542473684210526
843,144206201,1,7.542473684210526
844,144209339,0,7.542473684210526
845,144206379,0,7.542473684210526
846,144205659,0,7.542473684210526
847,144209986,0,7.542473684210526
848,144208887,0,7.542473684210526
849,144203664,0,7.542473684210526
850,144203563,0,7.542473684210526
851,144206011,0,7.542473684210526
852,144203752,0,7.542473684210526
853,144205791,0,7.542473684210526
854,144208555,0,7.542473684210526
855,144206524,0,7.542473684210526
856,144204851,0,7.542473684210526
857,144205260,0,7.542473684210526
858,144204130,0,7.542473684210526
859,144211692,0,7.542473684210526
860,144211247,0,7.542473684210526
861,144210787,0,7.542473684210526
862,144206799,0,7.542473684210526
863,144206557,0,7.542473684210526
864,144205245,1,7.542473684210526
865,144208094,0,7.542473684210526
866,144213875,0,7.542473684210526
867,144211364,1,7.542473684210526
868,144211718,0,7.542473684210526
869,144206800,0,7.542473684210526
870,144205156,0,7.542473684210526
